,delta_time,water_level,diff_water_level,rate_water_level,humd_1,diff_humed_1,rate_humed_1,,,humd_2,diff_humed_2,rate_humed_2,humd_3,diff_humed_3,rate_humed_3,humd_4,diff_humed_4,rate_humed_4,humd_5,diff_humed_5,rate_humed_5,humd_6,diff_humed_6,rate_humed_6,humd_7,diff_humed_7,rate_humed_7,humd_8,diff_humed_8,rate_humed_8,humd_9,diff_humed_9,rate_humed_9
467,60,1.4,0,0,97.28674,0.03051,0.0005085,,,96.36359,0,0,95.52435,0,0,90.68732,0,0,97.44696,0,0,96.59247,0,0,95.73035,0,0,87.29224,0.03052,0.000508667,98.30145,0,0
468,60,1.4,0,0,97.28674,0,0,,,96.3941,0.03051,0.0005085,95.52435,0,0,90.73309,0.04577,0.000762833,97.47748,0.03052,0.000508667,96.62299,0.03052,0.000508667,95.73035,0,0,87.29224,0,0,98.30145,0,0
469,60,1.4,0,0,97.28674,0,0,,,96.3941,0,0,95.52435,0,0,90.68732,-0.04577,-0.000762833,97.47748,0,0,96.62299,0,0,95.76086,0.03051,0.0005085,87.29224,0,0,98.30145,0,0
470,60,1.4,0,0,97.28674,0,0,,,96.3941,0,0,95.5625,0.03815,0.000635833,90.71021,0.02289,0.0003815,97.47748,0,0,96.62299,0,0,95.76086,0,0,87.29224,0,0,98.30145,0,0
471,60,1.4,0,0,97.28674,0,0,,,96.3941,0,0,95.5625,0,0,90.76361,0.0534,0.00089,97.47748,0,0,96.62299,0,0,95.76086,0,0,87.29224,0,0,98.30145,0,0
472,60,1.4,0,0,97.28674,0,0,,,96.42462,0.03052,0.000508667,95.5625,0,0,90.71021,-0.0534,-0.00089,97.53851,0.06103,0.001017167,96.62299,0,0,95.76086,0,0,87.32275,0.03051,0.0005085,98.33197,0.03052,0.000508667
473,60,1.4,0,0,97.31726,0.03052,0.000508667,,,96.42462,0,0,95.5625,0,0,90.71021,0,0,97.47748,-0.06103,-0.001017167,96.6535,0.03051,0.0005085,95.76086,0,0,87.29224,-0.03051,-0.0005085,98.33197,0,0
474,61,1.4,0,0,97.31726,0,0,,,96.42462,0,0,95.59302,0.03052,0.000500328,90.74072,0.03051,0.000500164,97.56903,0.09155,0.00150082,96.6535,0,0,95.76086,0,0,87.32275,0.03051,0.000500164,98.33197,0,0
475,59,1.4,0,0,97.31726,0,0,,,96.45514,0.03052,0.000517288,95.59302,0,0,90.74072,0,0,97.508,-0.06103,-0.001034407,96.68402,0.03052,0.000517288,95.79901,0.03815,0.00064661,87.32275,0,0,98.33197,0,0
476,60,1.4,0,0,97.31726,0,0,,,96.45514,0,0,95.59302,0,0,90.74072,0,0,97.508,0,0,96.68402,0,0,95.79901,0,0,87.32275,0,0,98.33197,0,0
477,60,1.4,0,0,97.31726,0,0,,,96.45514,0,0,95.59302,0,0,90.74072,0,0,97.508,0,0,96.68402,0,0,95.79901,0,0,87.32275,0,0,98.33197,0,0
478,#NUM!,1.4,0,#NUM!,97.31726,0,#NUM!,,,96.45514,0,#NUM!,95.62354,0.03052,#NUM!,90.79413,0.05341,#NUM!,97.56903,0.06103,#NUM!,96.68402,0,#NUM!,95.79901,0,#NUM!,87.32275,0,#NUM!,98.36249,0.03052,#NUM!
479,60,1.4,0,0,97.31726,0,0,,,96.48566,0.03052,0.000508667,95.62354,0,0,90.74072,-0.05341,-0.000890167,97.56903,0,0,96.68402,0,0,95.79901,0,0,87.32275,0,0,98.36249,0,0
480,61,1.4,0,0,97.31726,0,0,,,96.48566,0,0,95.62354,0,0,90.79413,0.05341,0.000875574,97.56903,0,0,96.71454,0.03052,0.000500328,95.82953,0.03052,0.000500328,87.32275,0,0,98.36249,0,0
481,59,1.4,0,0,97.31726,0,0,,,96.48566,0,0,95.62354,0,0,90.74072,-0.05341,-0.000905254,97.508,-0.06103,-0.001034407,96.71454,0,0,95.82953,0,0,87.32275,0,0,98.36249,0,0
482,60,1.4,0,0,97.31726,0,0,,,96.51617,0.03051,0.0005085,95.62354,0,0,90.77124,0.03052,0.000508667,97.54614,0.03814,0.000635667,96.71454,0,0,95.82953,0,0,87.34564,0.02289,0.0003815,98.36249,0,0
483,60,1.4,0,0,97.31726,0,0,,,96.51617,0,0,95.62354,0,0,90.82465,0.05341,0.000890167,97.54614,0,0,96.74506,0.03052,0.000508667,95.82953,0,0,87.34564,0,0,98.36249,0,0
484,60,1.4,0,0,97.31726,0,0,,,96.51617,0,0,95.65405,0.03051,0.0005085,90.82465,0,0,97.59955,0.05341,0.000890167,96.74506,0,0,95.82953,0,0,87.34564,0,0,98.36249,0,0
485,60,1.4,0,0,97.31726,0,0,,,96.51617,0,0,95.65405,0,0,90.77124,-0.05341,-0.000890167,97.59955,0,0,96.74506,0,0,95.82953,0,0,87.34564,0,0,98.36249,0,0
486,60,1.4,0,0,97.31726,0,0,,,96.54669,0.03052,0.000508667,95.65405,0,0,90.82465,0.05341,0.000890167,97.59955,0,0,96.74506,0,0,95.82953,0,0,87.34564,0,0,98.39301,0.03052,0.000508667
487,61,1.4,0,0,97.35541,0.03815,0.00062541,,,96.54669,0,0,95.65405,0,0,90.82465,0,0,97.59955,0,0,96.74506,0,0,95.89056,0.06103,0.001000492,87.34564,0,0,98.39301,0,0
488,59,1.4,0,0,97.35541,0,0,,,96.54669,0,0,95.68457,0.03052,0.000517288,90.84753,0.02288,0.000387797,97.59955,0,0,96.80609,0.06103,0.001034407,95.89056,0,0,87.34564,0,0,98.39301,0,0
489,60,1.4,0,0,97.35541,0,0,,,96.54669,0,0,95.68457,0,0,90.80176,-0.04577,-0.000762833,97.54614,-0.05341,-0.000890167,96.80609,0,0,95.89056,0,0,87.37616,0.03052,0.000508667,98.39301,0,0
490,60,1.4,0,0,97.35541,0,0,,,96.58484,0.03815,0.000635833,95.68457,0,0,90.84753,0.04577,0.000762833,97.59955,0.05341,0.000890167,96.80609,0,0,95.89056,0,0,87.37616,0,0,98.39301,0,0
491,60,1.4,0,0,97.35541,0,0,,,96.58484,0,0,95.68457,0,0,90.84753,0,0,97.63007,0.03052,0.000508667,96.83661,0.03052,0.000508667,95.89056,0,0,87.37616,0,0,98.39301,0,0
492,60,1.4,0,0,97.35541,0,0,,,96.58484,0,0,95.68457,0,0,90.80176,-0.04577,-0.000762833,97.57666,-0.05341,-0.000890167,96.83661,0,0,95.92108,0.03052,0.000508667,87.37616,0,0,98.42352,0.03051,0.0005085
493,60,1.4,0,0,97.35541,0,0,,,96.58484,0,0,95.68457,0,0,90.84753,0.04577,0.000762833,97.63007,0.05341,0.000890167,96.83661,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
494,60,1.4,0,0,97.38593,0.03052,0.000508667,,,96.61536,0.03052,0.000508667,95.71509,0.03052,0.000508667,90.84753,0,0,97.63007,0,0,96.83661,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
495,60,1.4,0,0,97.38593,0,0,,,96.61536,0,0,95.71509,0,0,90.84753,0,0,97.63007,0,0,96.83661,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
496,60,1.4,0,0,97.38593,0,0,,,96.61536,0,0,95.71509,0,0,90.84753,0,0,97.63007,0,0,96.83661,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
497,60,1.4,0,0,97.38593,0,0,,,96.61536,0,0,95.71509,0,0,90.87805,0.03052,0.000508667,97.60718,-0.02289,-0.0003815,96.86713,0.03052,0.000508667,95.92108,0,0,87.37616,0,0,98.42352,0,0
498,61,1.4,0,0,97.38593,0,0,,,96.64587,0.03051,0.000500164,95.71509,0,0,90.87805,0,0,97.66058,0.0534,0.00087541,96.86713,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
499,59,1.4,0,0,97.38593,0,0,,,96.64587,0,0,95.71509,0,0,90.87805,0,0,97.66058,0,0,96.86713,0,0,95.92108,0,0,87.37616,0,0,98.42352,0,0
500,60,1.4,0,0,97.38593,0,0,,,96.64587,0,0,95.74561,0.03052,0.000508667,90.87805,0,0,97.60718,-0.0534,-0.00089,96.86713,0,0,95.9516,0.03052,0.000508667,87.37616,0,0,98.42352,0,0
501,60,1.4,0,0,97.38593,0,0,,,96.64587,0,0,95.74561,0,0,90.87805,0,0,97.66058,0.0534,0.00089,96.90527,0.03814,0.000635667,95.9516,0,0,87.40668,0.03052,0.000508667,98.42352,0,0
502,60,1.4,0,0,97.41644,0.03051,0.0005085,,,96.64587,0,0,95.74561,0,0,90.87805,0,0,97.66058,0,0,96.90527,0,0,95.9516,0,0,87.40668,0,0,98.42352,0,0
503,60,1.4,0,0,97.41644,0,0,,,96.67639,0.03052,0.000508667,95.74561,0,0,90.93146,0.05341,0.000890167,97.66058,0,0,96.90527,0,0,95.9516,0,0,87.40668,0,0,98.45404,0.03052,0.000508667
504,60,1.4,0,0,97.41644,0,0,,,96.7298,0.05341,0.000890167,95.74561,0,0,90.93146,0,0,97.6911,0.03052,0.000508667,96.90527,0,0,95.9516,0,0,87.40668,0,0,98.45404,0,0
505,60,1.4,0,0,97.41644,0,0,,,96.67639,-0.05341,-0.000890167,95.74561,0,0,90.93146,0,0,97.6911,0,0,96.90527,0,0,95.9516,0,0,87.40668,0,0,98.45404,0,0
506,62,1.4,0,0,97.41644,0,0,,,96.7298,0.05341,0.000861452,95.77612,0.03051,0.000492097,90.93146,0,0,97.6911,0,0,96.90527,0,0,95.98212,0.03052,0.000492258,87.40668,0,0,98.45404,0,0
507,58,1.4,0,0,97.41644,0,0,,,96.70691,-0.02289,-0.000394655,95.77612,0,0,90.93146,0,0,97.6911,0,0,96.93579,0.03052,0.000526207,95.98212,0,0,87.40668,0,0,98.45404,0,0
508,60,1.4,0,0,97.41644,0,0,,,96.76031,0.0534,0.00089,95.77612,0,0,90.93146,0,0,97.6911,0,0,96.93579,0,0,95.98212,0,0,87.40668,0,0,98.45404,0,0
509,60,1.4,0,0,97.44696,0.03052,0.000508667,,,96.70691,-0.0534,-0.00089,95.77612,0,0,90.93146,0,0,97.6911,0,0,96.93579,0,0,95.98212,0,0,87.40668,0,0,98.45404,0,0
510,60,1.4,0,0,97.508,0.06104,0.001017333,,,96.70691,0,0,95.77612,0,0,90.93146,0,0,97.6911,0,0,96.93579,0,0,95.98212,0,0,87.43719,0.03051,0.0005085,98.45404,0,0
511,61,1.4,0,0,97.44696,-0.06104,-0.001000656,,,96.70691,0,0,95.77612,0,0,90.93146,0,0,97.6911,0,0,96.96631,0.03052,0.000500328,95.98212,0,0,87.43719,0,0,98.45404,0,0
512,59,1.4,0,0,97.44696,0,0,,,96.73743,0.03052,0.000517288,95.80664,0.03052,0.000517288,90.93146,0,0,97.72162,0.03052,0.000517288,96.96631,0,0,95.98212,0,0,87.43719,0,0,98.49219,0.03815,0.00064661
513,60,1.4,0,0,97.44696,0,0,,,96.73743,0,0,95.80664,0,0,90.93146,0,0,97.72162,0,0,96.96631,0,0,95.98212,0,0,87.43719,0,0,98.49219,0,0
514,60,1.4,0,0,97.508,0.06104,0.001017333,,,96.79083,0.0534,0.00089,95.80664,0,0,90.93146,0,0,97.72162,0,0,96.96631,0,0,95.98212,0,0,87.43719,0,0,98.49219,0,0
515,60,1.4,0,0,97.508,0,0,,,96.79083,0,0,95.80664,0,0,90.93146,0,0,97.72162,0,0,96.96631,0,0,96.01263,0.03051,0.0005085,87.43719,0,0,98.49219,0,0
516,61,1.4,0,0,97.44696,-0.06104,-0.001000656,,,96.76794,-0.02289,-0.000375246,95.80664,0,0,90.96198,0.03052,0.000500328,97.72162,0,0,96.96631,0,0,96.01263,0,0,87.43719,0,0,98.49219,0,0
517,59,1.4,0,0,97.44696,0,0,,,96.82135,0.05341,0.000905254,95.80664,0,0,90.96198,0,0,97.72162,0,0,96.99683,0.03052,0.000517288,96.01263,0,0,87.43719,0,0,98.49219,0,0
518,60,1.4,0,0,97.44696,0,0,,,96.76794,-0.05341,-0.000890167,95.80664,0,0,90.96198,0,0,97.72162,0,0,96.99683,0,0,96.01263,0,0,87.43719,0,0,98.49219,0,0
519,60,1.4,0,0,97.508,0.06104,0.001017333,,,96.76794,0,0,95.83716,0.03052,0.000508667,90.96198,0,0,97.75214,0.03052,0.000508667,96.99683,0,0,96.01263,0,0,87.43719,0,0,98.49219,0,0
520,60,1.4,0,0,97.44696,-0.06104,-0.001017333,,,96.82135,0.05341,0.000890167,95.83716,0,0,90.96198,0,0,97.75214,0,0,96.99683,0,0,96.01263,0,0,87.43719,0,0,98.49219,0,0
521,60,1.4,0,0,97.508,0.06104,0.001017333,,,96.76794,-0.05341,-0.000890167,95.83716,0,0,90.96198,0,0,97.75214,0,0,96.99683,0,0,96.01263,0,0,87.43719,0,0,98.49219,0,0
522,60,1.4,0,0,97.53851,0.03051,0.0005085,,,96.85187,0.08393,0.001398833,95.83716,0,0,90.96198,0,0,97.75214,0,0,97.02734,0.03051,0.0005085,96.04315,0.03052,0.000508667,87.43719,0,0,98.49219,0,0
523,60,1.4,0,0,97.53851,0,0,,,96.85187,0,0,95.83716,0,0,90.96198,0,0,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.43719,0,0,98.49219,0,0
524,60,1.4,0,0,97.53851,0,0,,,96.85187,0,0,95.83716,0,0,90.96198,0,0,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.43719,0,0,98.49219,0,0
525,60,1.4,0,0,97.53851,0,0,,,96.85187,0,0,95.83716,0,0,90.96198,0,0,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.46008,0.02289,0.0003815,98.49219,0,0
526,60,1.4,0,0,97.53851,0,0,,,96.85187,0,0,95.87531,0.03815,0.000635833,90.99249,0.03051,0.0005085,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.43719,-0.02289,-0.0003815,98.49219,0,0
527,60,1.4,0,0,97.47748,-0.06103,-0.001017167,,,96.89001,0.03814,0.000635667,95.87531,0,0,90.99249,0,0,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.46008,0.02289,0.0003815,98.49219,0,0
528,60,1.4,0,0,97.53851,0.06103,0.001017167,,,96.89001,0,0,95.87531,0,0,90.99249,0,0,97.75214,0,0,97.02734,0,0,96.04315,0,0,87.46008,0,0,98.49219,0,0
529,59,1.4,0,0,97.53851,0,0,,,96.89001,0,0,95.87531,0,0,90.99249,0,0,97.78265,0.03051,0.000517119,97.05786,0.03052,0.000517288,96.04315,0,0,87.46008,0,0,98.49219,0,0
530,60,1.4,0,0,97.47748,-0.06103,-0.001017167,,,96.89001,0,0,95.87531,0,0,90.99249,0,0,97.75214,-0.03051,-0.0005085,97.05786,0,0,96.04315,0,0,87.46008,0,0,98.52271,0.03052,0.000508667
531,61,1.4,0,0,97.47748,0,0,,,96.89001,0,0,95.87531,0,0,90.99249,0,0,97.78265,0.03051,0.000500164,97.05786,0,0,96.07367,0.03052,0.000500328,87.46008,0,0,98.52271,0,0
532,60,1.4,0,0,97.53851,0.06103,0.001017167,,,96.92053,0.03052,0.000508667,95.87531,0,0,90.99249,0,0,97.78265,0,0,97.05786,0,0,96.04315,-0.03052,-0.000508667,87.46008,0,0,98.52271,0,0
533,60,1.4,0,0,97.56903,0.03052,0.000508667,,,96.92053,0,0,95.87531,0,0,90.99249,0,0,97.78265,0,0,97.05786,0,0,96.07367,0.03052,0.000508667,87.46008,0,0,98.52271,0,0
534,59,1.4,0,0,97.56903,0,0,,,96.92053,0,0,95.93634,0.06103,0.001034407,90.99249,0,0,97.78265,0,0,97.08838,0.03052,0.000517288,96.07367,0,0,87.46008,0,0,98.52271,0,0
535,61,1.4,0,0,97.508,-0.06103,-0.001000492,,,96.92053,0,0,95.93634,0,0,90.99249,0,0,97.78265,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
536,60,1.4,0,0,97.56903,0.06103,0.001017167,,,96.92053,0,0,95.93634,0,0,90.99249,0,0,97.78265,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
537,60,1.4,0,0,97.56903,0,0,,,96.92053,0,0,95.93634,0,0,90.99249,0,0,97.78265,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
538,59,1.4,0,0,97.56903,0,0,,,96.92053,0,0,95.93634,0,0,90.99249,0,0,97.81317,0.03052,0.000517288,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
539,61,1.4,0,0,97.56903,0,0,,,96.92053,0,0,95.93634,0,0,90.99249,0,0,97.81317,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
540,60,1.4,0,0,97.56903,0,0,,,96.95105,0.03052,0.000508667,95.93634,0,0,90.99249,0,0,97.81317,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
541,60,1.4,0,0,97.56903,0,0,,,96.95105,0,0,95.93634,0,0,90.99249,0,0,97.81317,0,0,97.08838,0,0,96.07367,0,0,87.46008,0,0,98.52271,0,0
542,60,1.4,0,0,97.56903,0,0,,,96.95105,0,0,95.96686,0.03052,0.000508667,90.99249,0,0,97.81317,0,0,97.1189,0.03052,0.000508667,96.11182,0.03815,0.000635833,87.46008,0,0,98.52271,0,0
543,60,1.4,0,0,97.56903,0,0,,,96.95105,0,0,95.96686,0,0,90.99249,0,0,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.46008,0,0,98.52271,0,0
544,60,1.4,0,0,97.56903,0,0,,,96.95105,0,0,95.96686,0,0,90.99249,0,0,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.46008,0,0,98.52271,0,0
545,60,1.4,0,0,97.508,-0.06103,-0.001017167,,,96.95105,0,0,95.96686,0,0,90.99249,0,0,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.4906,0.03052,0.000508667,98.52271,0,0
546,60,1.4,0,0,97.59955,0.09155,0.001525833,,,96.98157,0.03052,0.000508667,95.96686,0,0,90.99249,0,0,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.4906,0,0,98.52271,0,0
547,60,1.4,0,0,97.59955,0,0,,,96.98157,0,0,95.96686,0,0,90.99249,0,0,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.4906,0,0,98.55322,0.03051,0.0005085
548,59,1.4,0,0,97.59955,0,0,,,96.98157,0,0,95.96686,0,0,91.02301,0.03052,0.000517288,97.81317,0,0,97.1189,0,0,96.11182,0,0,87.4906,0,0,98.52271,-0.03051,-0.000517119
549,61,1.4,0,0,97.59955,0,0,,,96.98157,0,0,95.96686,0,0,91.02301,0,0,97.81317,0,0,97.14941,0.03051,0.000500164,96.11182,0,0,87.4906,0,0,98.55322,0.03051,0.000500164
550,60,1.4,0,0,97.59955,0,0,,,96.98157,0,0,95.96686,0,0,91.02301,0,0,97.81317,0,0,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.52271,-0.03051,-0.0005085
551,60,1.4,0,0,97.59955,0,0,,,96.98157,0,0,95.96686,0,0,91.02301,0,0,97.81317,0,0,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0.03051,0.0005085
552,60,1.4,0,0,97.59955,0,0,,,97.01208,0.03051,0.0005085,95.96686,0,0,91.02301,0,0,97.85132,0.03815,0.000635833,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
553,59,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.96686,0,0,91.02301,0,0,97.81317,-0.03815,-0.00064661,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
554,60,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.99738,0.03052,0.000508667,91.02301,0,0,97.85132,0.03815,0.000635833,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
555,60,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.96686,-0.03052,-0.000508667,91.02301,0,0,97.85132,0,0,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
556,61,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.99738,0.03052,0.000500328,91.02301,0,0,97.85132,0,0,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
557,59,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.14941,0,0,96.11182,0,0,87.4906,0,0,98.55322,0,0
558,61,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.14941,0,0,96.14233,0.03051,0.000500164,87.4906,0,0,98.55322,0,0
559,60,1.4,0,0,97.59955,0,0,,,97.01208,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0.03052,0.000508667,96.14233,0,0,87.4906,0,0,98.55322,0,0
560,59,1.4,0,0,97.63007,0.03052,0.000517288,,,97.01208,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
561,60,1.4,0,0,97.59955,-0.03052,-0.000508667,,,97.0426,0.03052,0.000508667,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
562,60,1.4,0,0,97.63007,0.03052,0.000508667,,,97.0426,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
563,60,1.4,0,0,97.63007,0,0,,,97.0426,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
564,60,1.4,0,0,97.63007,0,0,,,97.0426,0,0,95.99738,0,0,91.02301,0,0,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
565,61,1.4,0,0,97.63007,0,0,,,97.0426,0,0,96.02789,0.03051,0.000500164,91.0459,0.02289,0.000375246,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
566,60,1.4,0,0,97.63007,0,0,,,97.0426,0,0,96.02789,0,0,91.02301,-0.02289,-0.0003815,97.85132,0,0,97.17993,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
567,59,1.4,0,0,97.63007,0,0,,,97.0426,0,0,96.02789,0,0,91.0459,0.02289,0.000387966,97.88184,0.03052,0.000517288,97.21808,0.03815,0.00064661,96.14233,0,0,87.4906,0,0,98.55322,0,0
568,61,1.4,0,0,97.63007,0,0,,,97.0426,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
569,59,1.4,0,0,97.63007,0,0,,,97.0426,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.14233,0,0,87.4906,0,0,98.55322,0,0
570,60,1.4,0,0,97.63007,0,0,,,97.07312,0.03052,0.000508667,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0.03052,0.000508667,87.4906,0,0,98.55322,0,0
571,61,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.52112,0.03052,0.000500328,98.55322,0,0
572,59,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.4906,-0.03052,-0.000517288,98.55322,0,0
573,61,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.4906,0,0,98.55322,0,0
574,59,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.52112,0.03052,0.000517288,98.55322,0,0
575,61,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.4906,-0.03052,-0.000500328,98.55322,0,0
576,59,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.02789,0,0,91.0459,0,0,97.88184,0,0,97.21808,0,0,96.17285,0,0,87.52112,0.03052,0.000517288,98.55322,0,0
577,60,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.05841,0.03052,0.000508667,91.0459,0,0,97.88184,0,0,97.2486,0.03052,0.000508667,96.17285,0,0,87.52112,0,0,98.55322,0,0
578,60,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
579,61,1.4,0,0,97.63007,0,0,,,97.07312,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
580,60,1.4,0,0,97.63007,0,0,,,97.10364,0.03052,0.000508667,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
581,59,1.4,0,0,97.63007,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
582,60,1.4,0,0,97.63007,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
583,61,1.4,0,0,97.63007,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
584,59,1.4,0,0,97.63007,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
585,60,1.4,0,0,97.66058,0.03051,0.0005085,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.2486,0,0,96.17285,0,0,87.52112,0,0,98.55322,0,0
586,60,1.4,0,0,97.66058,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.88184,0,0,97.27911,0.03051,0.0005085,96.17285,0,0,87.52112,0,0,98.55322,0,0
587,60,1.4,0,0,97.66058,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.91235,0.03051,0.0005085,97.27911,0,0,96.20337,0.03052,0.000508667,87.52112,0,0,98.55322,0,0
588,60,1.4,0,0,97.66058,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
589,60,1.4,0,0,97.66058,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
590,60,1.4,0,0,97.66058,0,0,,,97.10364,0,0,96.05841,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
591,60,1.4,0,0,97.66058,0,0,,,97.13416,0.03052,0.000508667,96.05841,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
592,60,1.4,0,0,97.66058,0,0,,,97.13416,0,0,96.05841,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
593,60,1.4,0,0,97.66058,0,0,,,97.13416,0,0,96.08893,0.03052,0.000508667,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
594,60,1.4,0,0,97.66058,0,0,,,97.13416,0,0,96.08893,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
595,61,1.4,0,0,97.66058,0,0,,,97.13416,0,0,96.08893,0,0,91.0459,0,0,97.91235,0,0,97.27911,0,0,96.20337,0,0,87.52112,0,0,98.55322,0,0
